id,created_at,score
1500448651780538368,2022-03-06T12:30:10.000Z,333.418935
1500456194946875396,2022-03-06T13:00:08.000Z,263.225475
1500463717221343232,2022-03-06T13:30:02.000Z,830.62261
1500471289785503747,2022-03-06T14:00:07.000Z,1582.2775775
1500474183125544962,2022-03-06T14:11:37.000Z,5036.380755
1500475173337714697,2022-03-06T14:15:33.000Z,10183.901155
1500478855970234373,2022-03-06T14:30:11.000Z,1260.5575525
1500479769569333253,2022-03-06T14:33:49.000Z,10265.793525
1500485444378804230,2022-03-06T14:56:22.000Z,3082.662785
1500486404941430787,2022-03-06T15:00:11.000Z,871.568795
1500488124543094795,2022-03-06T15:07:01.000Z,4580.123265
1500492118946729985,2022-03-06T15:22:53.000Z,5785.110995
1500531662999928834,2022-03-06T18:00:01.000Z,579.096045
1500536888003895301,2022-03-06T18:20:47.000Z,301.2469325
1500538385072599042,2022-03-06T18:26:44.000Z,1049.9771725
1500539232946950147,2022-03-06T18:30:06.000Z,614.192775
1500539869789048832,2022-03-06T18:32:38.000Z,9350.3538175
1500543491012767750,2022-03-06T18:47:01.000Z,394.8382125
1500545313890779139,2022-03-06T18:54:16.000Z,555.698225
1500546797852311553,2022-03-06T19:00:10.000Z,1175.740455
1500551804035248128,2022-03-06T19:20:03.000Z,526.45095
1500554313516691457,2022-03-06T19:30:01.000Z,307.0963875
1500556842019262468,2022-03-06T19:40:04.000Z,418.2360325
1500561919727579145,2022-03-06T20:00:15.000Z,508.902585
1500565635922898947,2022-03-06T20:15:01.000Z,4290.5752425
1500566927906848776,2022-03-06T20:20:09.000Z,409.46185
1500569439451942920,2022-03-06T20:30:08.000Z,508.902585
1500576997512290304,2022-03-06T21:00:10.000Z,491.35422
1500582005603553281,2022-03-06T21:20:04.000Z,1111.39645
1500584564665819146,2022-03-06T21:30:14.000Z,1087.99863
1500586988684156931,2022-03-06T21:39:52.000Z,1009.0309875
1500592126329032714,2022-03-06T22:00:17.000Z,2904.2544075
1500599641481560067,2022-03-06T22:30:08.000Z,2345.631455
1500601542914760711,2022-03-06T22:37:42.000Z,2073.6317975
1500607240700674055,2022-03-06T23:00:20.000Z,8078.097355
1500614729622069248,2022-03-06T23:30:06.000Z,634.6658675
1500622304212041730,2022-03-07T00:00:12.000Z,2079.4812525
1500626100661149696,2022-03-07T00:15:17.000Z,10569.965185
1500629865241976832,2022-03-07T00:30:14.000Z,2532.814015
1500636950998491137,2022-03-07T00:58:24.000Z,924.21389
1500637388187570178,2022-03-07T01:00:08.000Z,1696.34195
1500644929206378498,2022-03-07T01:30:06.000Z,494.2789475
1500652471009611776,2022-03-07T02:00:04.000Z,827.6978825
1500660066579582977,2022-03-07T02:30:15.000Z,1237.1597325
1500667604003917825,2022-03-07T03:00:12.000Z,435.7843975
1500675135933718529,2022-03-07T03:30:08.000Z,2061.9328875
1500682708430770176,2022-03-07T04:00:13.000Z,473.805855
1500690228692107267,2022-03-07T04:30:06.000Z,1474.06266
1500727998512865280,2022-03-07T07:00:11.000Z,611.2680475
1500735535266021377,2022-03-07T07:30:08.000Z,757.5044225
1500743073189482497,2022-03-07T08:00:05.000Z,649.289505
1500744237280894976,2022-03-07T08:04:43.000Z,418.2360325
1500746325964566532,2022-03-07T08:13:01.000Z,1339.525195
1500749069353955329,2022-03-07T08:23:55.000Z,2219.8681725
1500750638208139264,2022-03-07T08:30:09.000Z,257.37602
